Timestamp,NO2_T500,T200U(b)
2021-07-23 23:00:00,2.5405783333333334,2.548666666666667
2021-07-24 00:00:00,1.6734,1.7619999999999998
2021-07-24 01:00:00,1.4339866666666665,1.3906666666666667
2021-07-24 02:00:00,1.7638349999999996,1.7006666666666668
2021-07-24 03:00:00,1.860566666666667,1.7493333333333334
2021-07-24 04:00:00,2.5891983333333326,2.563333333333333
2021-07-24 05:00:00,2.8630016666666664,2.746666666666667
2021-07-24 06:00:00,2.7921416666666667,2.786666666666667
2021-07-24 07:00:00,2.1607783333333335,2.0546666666666673
2021-07-24 08:00:00,3.3367333333333327,3.2019999999999995
2021-07-24 09:00:00,3.483623333333332,3.3546666666666662
2021-07-24 10:00:00,3.135530000000001,3.0300000000000002
2021-07-24 11:00:00,2.8769166666666677,2.765333333333333
2021-07-24 12:00:00,2.8349439999999997,2.832666666666667
2021-07-24 13:00:00,3.3414400000000004,3.168666666666667
2021-07-24 14:00:00,2.6069700000000013,2.4579999999999997
2021-07-24 15:00:00,2.398011666666667,2.318
2021-07-24 16:00:00,1.8002933333333337,1.7046666666666668
2021-07-24 17:00:00,2.643806666666666,2.4346666666666668
2021-07-24 18:00:00,3.025261666666666,2.972666666666667
2021-07-24 19:00:00,3.8254583333333327,3.71
2021-07-24 20:00:00,4.773301666666666,4.702
2021-07-24 21:00:00,4.199253333333333,4.105333333333334
2021-07-24 22:00:00,4.937,4.917333333333334
2021-07-24 23:00:00,3.4289999999999994,3.462
2021-07-25 00:00:00,2.643110810810811,2.5233333333333334
2021-07-25 01:00:00,2.9279216666666668,2.8486666666666665
2021-07-25 02:00:00,6.2445450000000005,6.004666666666667
2021-07-25 03:00:00,7.204391666666668,7.311333333333333
2021-07-25 04:00:00,4.364223333333333,4.350666666666667
2021-07-25 05:00:00,3.5759900000000013,3.602666666666666
2021-07-25 06:00:00,4.384553333333332,4.191333333333334
2021-07-25 07:00:00,3.246766666666666,3.291333333333333
2021-07-25 08:00:00,2.1702833333333333,2.072
2021-07-25 09:00:00,2.0781133333333335,1.9693333333333334
2021-07-25 10:00:00,1.778425,1.7019999999999997
2021-07-25 11:00:00,1.186756666666667,1.0879999999999999
2021-07-25 12:00:00,1.4439059999999995,1.358
2021-07-25 13:00:00,1.4658016666666662,1.3960000000000001
2021-07-25 14:00:00,1.7898400000000003,1.65
2021-07-25 15:00:00,1.72009,1.686666666666667
2021-07-25 16:00:00,2.470671666666667,2.322666666666666
2021-07-25 17:00:00,2.8179816666666677,2.608
2021-07-25 18:00:00,4.224821666666666,4.063999999999999
2021-07-25 19:00:00,7.061171666666665,6.9479999999999995
2021-07-25 20:00:00,4.707905000000001,4.635
2021-07-25 21:00:00,6.120806666666665,5.930666666666666
2021-07-25 22:00:00,12.049796666666673,11.65
2021-07-25 23:00:00,11.638846666666664,11.432
2021-07-26 00:00:00,15.13762972972973,13.470666666666666
2021-07-26 01:00:00,13.539349999999995,13.822666666666665
2021-07-26 02:00:00,9.308918333333333,9.304666666666668
2021-07-26 03:00:00,8.18971166666667,8.232
2021-07-26 04:00:00,7.172508333333332,6.996666666666667
2021-07-26 05:00:00,8.898595,8.756666666666668
2021-07-26 06:00:00,11.960429999999999,11.785333333333332
2021-07-26 07:00:00,8.189115000000003,8.01
2021-07-26 08:00:00,8.981269999999999,8.780666666666665
2021-07-26 09:00:00,6.569498333333336,6.505333333333334
2021-07-26 10:00:00,6.971288333333333,6.927333333333333
2021-07-26 11:00:00,4.915686666666667,4.796666666666666
2021-07-26 12:00:00,4.328562,4.1866666666666665
2021-07-26 13:00:00,2.8960816666666673,2.797333333333333
2021-07-26 14:00:00,2.951525000000001,2.8539999999999996
2021-07-26 15:00:00,3.080248333333333,2.9806666666666666
2021-07-26 16:00:00,2.8811666666666658,2.742
2021-07-26 17:00:00,2.9698783333333334,2.876
2021-07-26 18:00:00,3.9770499999999998,3.818666666666666
2021-07-26 19:00:00,4.332328333333333,4.221333333333333
2021-07-26 20:00:00,5.944609999999999,5.806
2021-07-26 21:00:00,6.009769999999999,5.926666666666665
2021-07-26 22:00:00,7.731905000000002,7.676
2021-07-26 23:00:00,4.972645000000002,4.961999999999999
2021-07-27 00:00:00,4.047324324324324,4.420000000000001
2021-07-27 01:00:00,3.1786516666666653,3.1879999999999997
